ANNIO,SEMANA,MES_CALEND,UBIGEO,DEPARTAM,PROVINCIA,DISTRITO,Probables,Confirmados,Total
2000,2,ENERO,21602,ANCASH,POMABAMBA,HUAYLLAN,1,0,1
2000,4,ENERO,21602,ANCASH,POMABAMBA,HUAYLLAN,1,0,1
2000,22,MAYO,21602,ANCASH,POMABAMBA,HUAYLLAN,1,0,1
2000,33,AGOSTO,21602,ANCASH,POMABAMBA,HUAYLLAN,1,0,1
2000,36,SETIEMBRE,21602,ANCASH,POMABAMBA,HUAYLLAN,2,0,2
2000,48,NOVIEMBRE,21602,ANCASH,POMABAMBA,HUAYLLAN,2,0,2
2000,29,JULIO,21603,ANCASH,POMABAMBA,PAROBAMBA,1,0,1
2000,1,ENERO,21601,ANCASH,POMABAMBA,POMABAMBA,1,0,1
2000,2,ENERO,21601,ANCASH,POMABAMBA,POMABAMBA,2,0,2
2000,5,ENERO,21601,ANCASH,POMABAMBA,POMABAMBA,1,0,1
2000,10,MARZO,21601,ANCASH,POMABAMBA,POMABAMBA,1,0,1
2000,15,ABRIL,21601,ANCASH,POMABAMBA,POMABAMBA,0,1,1
2000,16,ABRIL,21601,ANCASH,POMABAMBA,POMABAMBA,1,0,1
2000,23,JUNIO,21601,ANCASH,POMABAMBA,POMABAMBA,2,0,2
2000,27,JULIO,21601,ANCASH,POMABAMBA,POMABAMBA,1,0,1
2000,43,OCTUBRE,21601,ANCASH,POMABAMBA,POMABAMBA,1,0,1
2000,49,DICIEMBRE,21601,ANCASH,POMABAMBA,POMABAMBA,1,0,1
2000,5,ENERO,21604,ANCASH,POMABAMBA,QUINUABAMBA,1,0,1
2000,12,MARZO,21604,ANCASH,POMABAMBA,QUINUABAMBA,3,0,3
2000,37,SETIEMBRE,21804,ANCASH,SANTA,MACATE,1,0,1
2000,44,OCTUBRE,21804,ANCASH,SANTA,MACATE,1,0,1
2000,8,FEBRERO,21809,ANCASH,SANTA,NUEVO CHIMBOTE,0,1,1
2000,34,AGOSTO,21904,ANCASH,SIHUAS,CASHAPAMPA,0,1,1
2000,6,FEBRERO,21909,ANCASH,SIHUAS,SAN JUAN,0,1,1
2000,13,MARZO,21909,ANCASH,SIHUAS,SAN JUAN,0,1,1
2000,15,ABRIL,21909,ANCASH,SIHUAS,SAN JUAN,0,1,1
2000,20,MAYO,21909,ANCASH,SIHUAS,SAN JUAN,0,1,1
2000,26,JUNIO,21909,ANCASH,SIHUAS,SAN JUAN,0,1,1
2000,34,AGOSTO,21909,ANCASH,SIHUAS,SAN JUAN,0,2,2
2000,35,AGOSTO,21909,ANCASH,SIHUAS,SAN JUAN,0,1,1
2000,38,SETIEMBRE,21909,ANCASH,SIHUAS,SAN JUAN,0,1,1
2000,13,MARZO,21910,ANCASH,SIHUAS,SICSIBAMBA,0,1,1
2000,2,ENERO,21901,ANCASH,SIHUAS,SIHUAS,0,1,1
2000,5,ENERO,21901,ANCASH,SIHUAS,SIHUAS,0,1,1
2000,6,FEBRERO,21901,ANCASH,SIHUAS,SIHUAS,0,1,1
2000,7,FEBRERO,21901,ANCASH,SIHUAS,SIHUAS,0,1,1
2000,11,MARZO,21901,ANCASH,SIHUAS,SIHUAS,0,1,1
2000,13,MARZO,21901,ANCASH,SIHUAS,SIHUAS,0,2,2
2000,14,MARZO,21901,ANCASH,SIHUAS,SIHUAS,1,1,2
2000,18,ABRIL,21901,ANCASH,SIHUAS,SIHUAS,0,1,1
2000,35,AGOSTO,21901,ANCASH,SIHUAS,SIHUAS,0,1,1
2000,37,SETIEMBRE,21901,ANCASH,SIHUAS,SIHUAS,1,0,1
2000,38,SETIEMBRE,21901,ANCASH,SIHUAS,SIHUAS,0,1,1
2000,45,NOVIEMBRE,21901,ANCASH,SIHUAS,SIHUAS,0,1,1
2000,49,DICIEMBRE,21901,ANCASH,SIHUAS,SIHUAS,0,1,1
2000,51,DICIEMBRE,21901,ANCASH,SIHUAS,SIHUAS,0,1,1
2000,5,ENERO,22002,ANCASH,YUNGAY,CASCAPARA,1,0,1
2000,6,FEBRERO,22002,ANCASH,YUNGAY,CASCAPARA,0,1,1
2000,7,FEBRERO,22002,ANCASH,YUNGAY,CASCAPARA,1,0,1
2000,19,MAYO,22002,ANCASH,YUNGAY,CASCAPARA,0,1,1
2000,21,MAYO,22002,ANCASH,YUNGAY,CASCAPARA,2,0,2
2000,23,JUNIO,22002,ANCASH,YUNGAY,CASCAPARA,1,0,1
2000,35,AGOSTO,22002,ANCASH,YUNGAY,CASCAPARA,3,0,3
2000,44,OCTUBRE,22002,ANCASH,YUNGAY,CASCAPARA,1,0,1
2000,3,ENERO,22003,ANCASH,YUNGAY,MANCOS,1,0,1
2000,5,ENERO,22003,ANCASH,YUNGAY,MANCOS,1,0,1
2000,6,FEBRERO,22003,ANCASH,YUNGAY,MANCOS,0,1,1
2000,13,MARZO,22003,ANCASH,YUNGAY,MANCOS,1,0,1
2000,14,MARZO,22003,ANCASH,YUNGAY,MANCOS,0,1,1
2000,15,ABRIL,22003,ANCASH,YUNGAY,MANCOS,1,1,2
2000,18,ABRIL,22003,ANCASH,YUNGAY,MANCOS,1,2,3
2000,21,MAYO,22003,ANCASH,YUNGAY,MANCOS,2,0,2
2000,22,MAYO,22003,ANCASH,YUNGAY,MANCOS,2,1,3
2000,23,JUNIO,22003,ANCASH,YUNGAY,MANCOS,4,0,4
2000,25,JUNIO,22003,ANCASH,YUNGAY,MANCOS,1,0,1
2000,30,JULIO,22003,ANCASH,YUNGAY,MANCOS,1,0,1
2000,35,AGOSTO,22003,ANCASH,YUNGAY,MANCOS,1,0,1
2000,36,SETIEMBRE,22003,ANCASH,YUNGAY,MANCOS,1,0,1
2000,40,OCTUBRE,22003,ANCASH,YUNGAY,MANCOS,1,1,2
2000,42,OCTUBRE,22003,ANCASH,YUNGAY,MANCOS,2,1,3
2000,43,OCTUBRE,22003,ANCASH,YUNGAY,MANCOS,1,1,2
2000,44,OCTUBRE,22003,ANCASH,YUNGAY,MANCOS,1,0,1
2000,45,NOVIEMBRE,22003,ANCASH,YUNGAY,MANCOS,0,1,1
2000,8,FEBRERO,22004,ANCASH,YUNGAY,MATACOTO,1,0,1
2000,15,ABRIL,22004,ANCASH,YUNGAY,MATACOTO,1,1,2
2000,20,MAYO,22004,ANCASH,YUNGAY,MATACOTO,1,0,1
2000,23,JUNIO,22004,ANCASH,YUNGAY,MATACOTO,2,0,2
2000,36,SETIEMBRE,22004,ANCASH,YUNGAY,MATACOTO,1,0,1
2000,2,ENERO,22005,ANCASH,YUNGAY,QUILLO,1,0,1
2000,6,FEBRERO,22005,ANCASH,YUNGAY,QUILLO,1,0,1
2000,12,MARZO,22005,ANCASH,YUNGAY,QUILLO,0,1,1
2000,14,MARZO,22005,ANCASH,YUNGAY,QUILLO,1,0,1
2000,19,MAYO,22005,ANCASH,YUNGAY,QUILLO,0,1,1
2000,24,JUNIO,22005,ANCASH,YUNGAY,QUILLO,0,1,1
2000,43,OCTUBRE,22005,ANCASH,YUNGAY,QUILLO,0,1,1
2000,1,ENERO,22006,ANCASH,YUNGAY,RANRAHIRCA,1,0,1
2000,3,ENERO,22006,ANCASH,YUNGAY,RANRAHIRCA,1,0,1
2000,5,ENERO,22006,ANCASH,YUNGAY,RANRAHIRCA,0,1,1
2000,6,FEBRERO,22006,ANCASH,YUNGAY,RANRAHIRCA,1,0,1
2000,8,FEBRERO,22006,ANCASH,YUNGAY,RANRAHIRCA,0,1,1
2000,9,FEBRERO,22006,ANCASH,YUNGAY,RANRAHIRCA,2,0,2
2000,11,MARZO,22006,ANCASH,YUNGAY,RANRAHIRCA,1,1,2
2000,12,MARZO,22006,ANCASH,YUNGAY,RANRAHIRCA,1,0,1
2000,15,ABRIL,22006,ANCASH,YUNGAY,RANRAHIRCA,0,1,1
2000,16,ABRIL,22006,ANCASH,YUNGAY,RANRAHIRCA,1,0,1
2000,26,JUNIO,22006,ANCASH,YUNGAY,RANRAHIRCA,1,2,3
2000,37,SETIEMBRE,22006,ANCASH,YUNGAY,RANRAHIRCA,1,0,1
2000,40,OCTUBRE,22006,ANCASH,YUNGAY,RANRAHIRCA,0,1,1
2000,48,NOVIEMBRE,22006,ANCASH,YUNGAY,RANRAHIRCA,0,1,1
2000,36,SETIEMBRE,22007,ANCASH,YUNGAY,SHUPLUY,1,0,1
2000,37,SETIEMBRE,22007,ANCASH,YUNGAY,SHUPLUY,1,0,1
2000,2,ENERO,22008,ANCASH,YUNGAY,YANAMA,1,0,1
2000,4,ENERO,22008,ANCASH,YUNGAY,YANAMA,0,1,1
2000,15,ABRIL,22008,ANCASH,YUNGAY,YANAMA,1,0,1
2000,16,ABRIL,22008,ANCASH,YUNGAY,YANAMA,1,0,1
2000,19,MAYO,22008,ANCASH,YUNGAY,YANAMA,1,1,2
2000,26,JUNIO,22008,ANCASH,YUNGAY,YANAMA,1,0,1
2000,1,ENERO,22001,ANCASH,YUNGAY,YUNGAY,1,2,3
2000,2,ENERO,22001,ANCASH,YUNGAY,YUNGAY,2,2,4
2000,3,ENERO,22001,ANCASH,YUNGAY,YUNGAY,2,0,2
2000,4,ENERO,22001,ANCASH,YUNGAY,YUNGAY,0,1,1
2000,5,ENERO,22001,ANCASH,YUNGAY,YUNGAY,1,2,3
2000,6,FEBRERO,22001,ANCASH,YUNGAY,YUNGAY,0,1,1
2000,7,FEBRERO,22001,ANCASH,YUNGAY,YUNGAY,0,1,1
2000,8,FEBRERO,22001,ANCASH,YUNGAY,YUNGAY,2,3,5
2000,9,FEBRERO,22001,ANCASH,YUNGAY,YUNGAY,0,1,1
2000,10,MARZO,22001,ANCASH,YUNGAY,YUNGAY,1,0,1
2000,11,MARZO,22001,ANCASH,YUNGAY,YUNGAY,2,0,2
2000,12,MARZO,22001,ANCASH,YUNGAY,YUNGAY,0,1,1
2000,13,MARZO,22001,ANCASH,YUNGAY,YUNGAY,0,1,1
2000,14,MARZO,22001,ANCASH,YUNGAY,YUNGAY,1,0,1
2000,15,ABRIL,22001,ANCASH,YUNGAY,YUNGAY,2,0,2
2000,16,ABRIL,22001,ANCASH,YUNGAY,YUNGAY,2,1,3
2000,17,ABRIL,22001,ANCASH,YUNGAY,YUNGAY,1,0,1
2000,18,ABRIL,22001,ANCASH,YUNGAY,YUNGAY,3,1,4
2000,19,MAYO,22001,ANCASH,YUNGAY,YUNGAY,4,0,4
2000,20,MAYO,22001,ANCASH,YUNGAY,YUNGAY,1,1,2
2000,21,MAYO,22001,ANCASH,YUNGAY,YUNGAY,1,1,2
2000,22,MAYO,22001,ANCASH,YUNGAY,YUNGAY,4,0,4
2000,24,JUNIO,22001,ANCASH,YUNGAY,YUNGAY,1,0,1
2000,25,JUNIO,22001,ANCASH,YUNGAY,YUNGAY,1,0,1
2000,27,JULIO,22001,ANCASH,YUNGAY,YUNGAY,1,0,1
2000,28,JULIO,22001,ANCASH,YUNGAY,YUNGAY,1,0,1
2000,29,JULIO,22001,ANCASH,YUNGAY,YUNGAY,1,0,1
2000,30,JULIO,22001,ANCASH,YUNGAY,YUNGAY,1,0,1
2000,31,JULIO,22001,ANCASH,YUNGAY,YUNGAY,1,0,1
2000,32,AGOSTO,22001,ANCASH,YUNGAY,YUNGAY,3,1,4
2000,33,AGOSTO,22001,ANCASH,YUNGAY,YUNGAY,1,0,1
2000,35,AGOSTO,22001,ANCASH,YUNGAY,YUNGAY,1,0,1
2000,39,SETIEMBRE,22001,ANCASH,YUNGAY,YUNGAY,1,0,1
2000,40,OCTUBRE,22001,ANCASH,YUNGAY,YUNGAY,0,1,1
2000,41,OCTUBRE,22001,ANCASH,YUNGAY,YUNGAY,1,1,2
2000,42,OCTUBRE,22001,ANCASH,YUNGAY,YUNGAY,1,0,1
2000,43,OCTUBRE,22001,ANCASH,YUNGAY,YUNGAY,1,0,1
2000,47,NOVIEMBRE,22001,ANCASH,YUNGAY,YUNGAY,1,1,2
2000,48,NOVIEMBRE,22001,ANCASH,YUNGAY,YUNGAY,0,1,1
2000,50,DICIEMBRE,22001,ANCASH,YUNGAY,YUNGAY,0,1,1
2000,9,FEBRERO,50101,AYACUCHO,HUAMANGA,AYACUCHO,1,0,1
2000,28,JULIO,60202,CAJAMARCA,CAJABAMBA,CACHACHI,0,1,1
2000,26,JUNIO,60414,CAJAMARCA,CHOTA,PION,0,1,1
2000,12,MARZO,60602,CAJAMARCA,CUTERVO,CALLAYUC,0,1,1
2000,35,AGOSTO,60601,CAJAMARCA,CUTERVO,CUTERVO,2,0,2
2000,49,DICIEMBRE,60601,CAJAMARCA,CUTERVO,CUTERVO,1,0,1
2000,9,FEBRERO,60608,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,0,1,1
2000,33,AGOSTO,60610,CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,0,1,1
2000,18,ABRIL,60614,CAJAMARCA,CUTERVO,SOCOTA,1,0,1
2000,10,MARZO,60802,CAJAMARCA,JAEN,BELLAVISTA,0,1,1
2000,44,OCTUBRE,60803,CAJAMARCA,JAEN,CHONTALI,0,1,1
2000,13,MARZO,60804,CAJAMARCA,JAEN,COLASAY,0,1,1
2000,14,MARZO,60804,CAJAMARCA,JAEN,COLASAY,0,1,1
2000,8,FEBRERO,60805,CAJAMARCA,JAEN,HUABAL,0,1,1
2000,26,JUNIO,60805,CAJAMARCA,JAEN,HUABAL,0,1,1
2000,28,JULIO,60801,CAJAMARCA,JAEN,JAEN,0,1,1
2000,43,OCTUBRE,60801,CAJAMARCA,JAEN,JAEN,0,2,2
2000,22,MAYO,60806,CAJAMARCA,JAEN,LAS PIRIAS,0,1,1
2000,11,MARZO,60807,CAJAMARCA,JAEN,POMAHUACA,0,1,1
2000,11,MARZO,60812,CAJAMARCA,JAEN,SANTA ROSA,0,1,1
2000,31,JULIO,60812,CAJAMARCA,JAEN,SANTA ROSA,0,2,2
2000,1,ENERO,60902,CAJAMARCA,SAN IGNACIO,CHIRINOS,0,1,1
2000,2,ENERO,60902,CAJAMARCA,SAN IGNACIO,CHIRINOS,0,1,1
2000,16,ABRIL,60902,CAJAMARCA,SAN IGNACIO,CHIRINOS,0,1,1
2000,24,JUNIO,60902,CAJAMARCA,SAN IGNACIO,CHIRINOS,0,1,1
2000,5,ENERO,60903,CAJAMARCA,SAN IGNACIO,HUARANGO,0,1,1
2000,8,FEBRERO,60903,CAJAMARCA,SAN IGNACIO,HUARANGO,0,1,1
2000,1,ENERO,60904,CAJAMARCA,SAN IGNACIO,LA COIPA,1,1,2
2000,12,MARZO,60904,CAJAMARCA,SAN IGNACIO,LA COIPA,0,1,1
2000,1,ENERO,60905,CAJAMARCA,SAN IGNACIO,NAMBALLE,1,0,1
2000,3,ENERO,60905,CAJAMARCA,SAN IGNACIO,NAMBALLE,0,1,1
2000,7,FEBRERO,60905,CAJAMARCA,SAN IGNACIO,NAMBALLE,0,1,1
2000,10,MARZO,60905,CAJAMARCA,SAN IGNACIO,NAMBALLE,0,1,1
2000,19,MAYO,60905,CAJAMARCA,SAN IGNACIO,NAMBALLE,0,1,1
2000,23,JUNIO,60905,CAJAMARCA,SAN IGNACIO,NAMBALLE,0,1,1
2000,29,JULIO,60905,CAJAMARCA,SAN IGNACIO,NAMBALLE,0,1,1
2000,31,JULIO,60905,CAJAMARCA,SAN IGNACIO,NAMBALLE,0,1,1
2000,32,AGOSTO,60905,CAJAMARCA,SAN IGNACIO,NAMBALLE,1,0,1
2000,43,OCTUBRE,60905,CAJAMARCA,SAN IGNACIO,NAMBALLE,0,1,1
2000,48,NOVIEMBRE,60905,CAJAMARCA,SAN IGNACIO,NAMBALLE,0,1,1
2000,1,ENERO,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,3,0,3
2000,2,ENERO,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,2,1,3
2000,3,ENERO,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,0,1,1
2000,8,FEBRERO,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,3,1,4
2000,9,FEBRERO,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,0,1,1
2000,10,MARZO,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,1,1,2
2000,13,MARZO,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,0,1,1
2000,14,MARZO,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,1,0,1
2000,15,ABRIL,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,0,1,1
2000,16,ABRIL,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,0,1,1
2000,21,MAYO,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,0,1,1
2000,24,JUNIO,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,1,1,2
2000,26,JUNIO,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,0,1,1
2000,29,JULIO,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,0,1,1
2000,30,JULIO,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,1,0,1
2000,32,AGOSTO,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,0,1,1
2000,33,AGOSTO,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,1,1,2
2000,34,AGOSTO,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,1,0,1
2000,35,AGOSTO,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,0,1,1
2000,39,SETIEMBRE,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,2,0,2
2000,42,OCTUBRE,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,2,1,3
2000,49,DICIEMBRE,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,0,1,1
2000,1,ENERO,60906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,0,1,1
2000,6,FEBRERO,60906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,1,0,1
2000,13,MARZO,60906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,0,1,1
2000,15,ABRIL,60906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,0,1,1
2000,27,JULIO,60906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,1,0,1
2000,35,AGOSTO,60906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,0,1,1
2000,37,SETIEMBRE,60906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,0,1,1
2000,39,SETIEMBRE,60906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,1,0,1
2000,43,OCTUBRE,60906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,0,1,1
2000,45,NOVIEMBRE,60906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,0,1,1
2000,46,NOVIEMBRE,60906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,0,1,1
2000,11,MARZO,60907,CAJAMARCA,SAN IGNACIO,TABACONAS,0,1,1
2000,15,ABRIL,60907,CAJAMARCA,SAN IGNACIO,TABACONAS,0,1,1
2000,18,ABRIL,60907,CAJAMARCA,SAN IGNACIO,TABACONAS,0,3,3
2000,23,JUNIO,60907,CAJAMARCA,SAN IGNACIO,TABACONAS,0,1,1
2000,24,JUNIO,60907,CAJAMARCA,SAN IGNACIO,TABACONAS,0,1,1
2000,27,JULIO,60907,CAJAMARCA,SAN IGNACIO,TABACONAS,1,0,1
2000,33,AGOSTO,60907,CAJAMARCA,SAN IGNACIO,TABACONAS,0,1,1
2000,34,AGOSTO,60907,CAJAMARCA,SAN IGNACIO,TABACONAS,0,1,1
2000,41,OCTUBRE,60907,CAJAMARCA,SAN IGNACIO,TABACONAS,0,2,2
2000,43,OCTUBRE,60907,CAJAMARCA,SAN IGNACIO,TABACONAS,0,1,1
2000,44,OCTUBRE,60907,CAJAMARCA,SAN IGNACIO,TABACONAS,1,0,1
2000,48,NOVIEMBRE,60907,CAJAMARCA,SAN IGNACIO,TABACONAS,0,2,2
2000,49,DICIEMBRE,60907,CAJAMARCA,SAN IGNACIO,TABACONAS,0,1,1
2000,4,ENERO,80401,CUSCO,CALCA,CALCA,0,1,1
2000,6,FEBRERO,80401,CUSCO,CALCA,CALCA,4,0,4
2000,7,FEBRERO,80401,CUSCO,CALCA,CALCA,1,1,2
2000,8,FEBRERO,80401,CUSCO,CALCA,CALCA,1,0,1
2000,9,FEBRERO,80401,CUSCO,CALCA,CALCA,2,0,2
2000,10,MARZO,80401,CUSCO,CALCA,CALCA,1,2,3
2000,13,MARZO,80401,CUSCO,CALCA,CALCA,0,2,2
2000,15,ABRIL,80401,CUSCO,CALCA,CALCA,0,1,1
2000,20,MAYO,80401,CUSCO,CALCA,CALCA,0,1,1
2000,47,NOVIEMBRE,80401,CUSCO,CALCA,CALCA,0,1,1
2000,48,NOVIEMBRE,80401,CUSCO,CALCA,CALCA,0,1,1
2000,14,MARZO,80402,CUSCO,CALCA,COYA,0,1,1
2000,1,ENERO,80403,CUSCO,CALCA,LAMAY,1,0,1
2000,7,FEBRERO,80403,CUSCO,CALCA,LAMAY,2,0,2
2000,13,MARZO,80403,CUSCO,CALCA,LAMAY,2,1,3
2000,4,ENERO,80405,CUSCO,CALCA,PISAC,1,0,1
2000,8,FEBRERO,80405,CUSCO,CALCA,PISAC,0,1,1
2000,10,MARZO,80405,CUSCO,CALCA,PISAC,1,0,1
2000,12,MARZO,80405,CUSCO,CALCA,PISAC,0,1,1
2000,16,ABRIL,80405,CUSCO,CALCA,PISAC,0,1,1
2000,40,OCTUBRE,80405,CUSCO,CALCA,PISAC,0,1,1
2000,44,OCTUBRE,80407,CUSCO,CALCA,TARAY,0,1,1
2000,3,ENERO,80408,CUSCO,CALCA,YANATILE,0,1,1
2000,10,MARZO,80408,CUSCO,CALCA,YANATILE,1,0,1
2000,42,OCTUBRE,80602,CUSCO,CANCHIS,CHECACUPE,1,0,1
2000,45,NOVIEMBRE,80602,CUSCO,CANCHIS,CHECACUPE,1,0,1
2000,46,NOVIEMBRE,80602,CUSCO,CANCHIS,CHECACUPE,1,0,1
2000,22,MAYO,80902,CUSCO,LA CONVENCION,ECHARATE,0,1,1
2000,3,ENERO,80904,CUSCO,LA CONVENCION,MARANURA,0,1,1
2000,8,FEBRERO,80904,CUSCO,LA CONVENCION,MARANURA,0,2,2
2000,10,MARZO,80904,CUSCO,LA CONVENCION,MARANURA,0,2,2
2000,11,MARZO,80904,CUSCO,LA CONVENCION,MARANURA,0,1,1
2000,12,MARZO,80904,CUSCO,LA CONVENCION,MARANURA,0,1,1
2000,22,MAYO,80904,CUSCO,LA CONVENCION,MARANURA,0,2,2
2000,28,JULIO,80904,CUSCO,LA CONVENCION,MARANURA,0,1,1
2000,47,NOVIEMBRE,80904,CUSCO,LA CONVENCION,MARANURA,0,1,1
2000,50,DICIEMBRE,80904,CUSCO,LA CONVENCION,MARANURA,0,1,1
2000,10,MARZO,80901,CUSCO,LA CONVENCION,SANTA ANA,0,1,1
2000,1,ENERO,81206,CUSCO,QUISPICANCHI,CUSIPATA,0,1,1
2000,2,ENERO,81206,CUSCO,QUISPICANCHI,CUSIPATA,0,1,1
2000,6,FEBRERO,81206,CUSCO,QUISPICANCHI,CUSIPATA,0,1,1
2000,3,ENERO,81212,CUSCO,QUISPICANCHI,QUIQUIJANA,1,0,1
2000,4,ENERO,81212,CUSCO,QUISPICANCHI,QUIQUIJANA,3,1,4
2000,7,FEBRERO,81212,CUSCO,QUISPICANCHI,QUIQUIJANA,0,1,1
2000,8,FEBRERO,81212,CUSCO,QUISPICANCHI,QUIQUIJANA,0,2,2
2000,18,ABRIL,81212,CUSCO,QUISPICANCHI,QUIQUIJANA,1,0,1
2000,1,ENERO,81306,CUSCO,URUBAMBA,OLLANTAYTAMBO,1,0,1
2000,2,ENERO,81306,CUSCO,URUBAMBA,OLLANTAYTAMBO,0,1,1
2000,8,FEBRERO,81306,CUSCO,URUBAMBA,OLLANTAYTAMBO,1,0,1
2000,12,MARZO,81306,CUSCO,URUBAMBA,OLLANTAYTAMBO,0,1,1
2000,13,MARZO,81306,CUSCO,URUBAMBA,OLLANTAYTAMBO,3,1,4
2000,15,ABRIL,81306,CUSCO,URUBAMBA,OLLANTAYTAMBO,0,1,1
2000,16,ABRIL,81306,CUSCO,URUBAMBA,OLLANTAYTAMBO,0,1,1
2000,19,MAYO,81306,CUSCO,URUBAMBA,OLLANTAYTAMBO,0,2,2
2000,23,JUNIO,81306,CUSCO,URUBAMBA,OLLANTAYTAMBO,1,0,1
2000,29,JULIO,81306,CUSCO,URUBAMBA,OLLANTAYTAMBO,1,0,1
2000,35,AGOSTO,81306,CUSCO,URUBAMBA,OLLANTAYTAMBO,0,1,1
2000,36,SETIEMBRE,81306,CUSCO,URUBAMBA,OLLANTAYTAMBO,0,1,1
2000,41,OCTUBRE,81306,CUSCO,URUBAMBA,OLLANTAYTAMBO,0,1,1
2000,50,DICIEMBRE,81306,CUSCO,URUBAMBA,OLLANTAYTAMBO,0,3,3
2000,51,DICIEMBRE,81306,CUSCO,URUBAMBA,OLLANTAYTAMBO,0,1,1
2000,12,MARZO,81301,CUSCO,URUBAMBA,URUBAMBA,2,0,2
2000,20,MAYO,81301,CUSCO,URUBAMBA,URUBAMBA,0,1,1
2000,32,AGOSTO,100402,HUANUCO,HUACAYBAMBA,CANCHABAMBA,0,1,1
2000,28,JULIO,100401,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,0,1,1
2000,37,SETIEMBRE,100401,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,0,1,1
2000,40,OCTUBRE,100401,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,0,1,1
2000,43,OCTUBRE,100401,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,0,1,1
2000,46,NOVIEMBRE,100401,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,0,1,1
2000,47,NOVIEMBRE,100401,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,0,1,1
2000,48,NOVIEMBRE,100401,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,0,1,1
2000,8,FEBRERO,100404,HUANUCO,HUACAYBAMBA,PINRA,1,0,1
2000,33,AGOSTO,100404,HUANUCO,HUACAYBAMBA,PINRA,0,1,1
2000,39,SETIEMBRE,100404,HUANUCO,HUACAYBAMBA,PINRA,0,1,1
2000,41,OCTUBRE,100404,HUANUCO,HUACAYBAMBA,PINRA,0,1,1
2000,42,OCTUBRE,100404,HUANUCO,HUACAYBAMBA,PINRA,0,4,4
2000,43,OCTUBRE,100404,HUANUCO,HUACAYBAMBA,PINRA,0,1,1
2000,46,NOVIEMBRE,100404,HUANUCO,HUACAYBAMBA,PINRA,0,1,1
2000,1,ENERO,100507,HUANUCO,HUAMALIES,MONZON,1,0,1
2000,5,ENERO,100507,HUANUCO,HUAMALIES,MONZON,0,1,1
2000,50,DICIEMBRE,100507,HUANUCO,HUAMALIES,MONZON,0,2,2
2000,1,ENERO,100701,HUANUCO,MARANON,HUACRACHUCO,1,0,1
2000,5,ENERO,100701,HUANUCO,MARANON,HUACRACHUCO,0,1,1
2000,1,ENERO,120303,JUNIN,CHANCHAMAYO,PICHANAQUI,0,1,1
2000,35,AGOSTO,120504,JUNIN,JUNIN,ULCUMAYO,0,1,1
2000,49,DICIEMBRE,130804,LA LIBERTAD,PATAZ,HUANCASPATA,1,0,1
2000,11,MARZO,130901,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,1,0,1
2000,17,ABRIL,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,1,0,1
2000,20,MAYO,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,0,1,1
